# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           | WTBB23A| CCD|G96 |       |    |          |          |          |    |2015-10-14T02:30:23.616Z|300.64504  |-19.50778  |     |      |       |   UCAC4|19.5 |      |   V|        |      |    |      |                                                    
  84100|           | WUBECB1| CCD|G96 |       |    |          |          |          |    |2015-10-24T01:44:04.992Z|303.60813  |-19.32703  |     |      |       |   UCAC4|19.8 |      |   V|        |      |    |      |                                                    
  84100|           | WUBECB1| CCD|G96 |       |    |          |          |          |    |2015-10-24T01:51:26.496Z|303.60971  |-19.32689  |     |      |       |   UCAC4|19.8 |      |   V|        |      |    |      |                                                    
  84100|           | WUBECB1| CCD|G96 |       |    |          |          |          |    |2015-10-24T01:58:49.728Z|303.61146  |-19.32669  |     |      |       |   UCAC4|19.5 |      |   V|        |      |    |      |                                                    
  84100|           | WUBECB1| CCD|G96 |       |    |          |          |          |    |2015-10-24T02:06:11.232Z|303.61288  |-19.32653  |     |      |       |   UCAC4|19.5 |      |   V|        |      |    |      |                                                    
  84100|           | P10oU5w| CCD|F51 |       |    |          |          |          |    |2015-10-24T05:04:51.744Z|303.652829 |-19.322919 |     |      |       |   2MASS|19.8 |      |   i|        |      |    |      |                                                    
  84100|           | P10oU5w| CCD|F51 |       |    |          |          |          |    |2015-10-24T05:20:44.736Z|303.656354 |-19.322572 |     |      |       |   2MASS|19.7 |      |   i|        |      |    |      |                                                    
  84100|           | P10oU5w| CCD|F51 |       |    |          |          |          |    |2015-10-24T05:36:36.000Z|303.659858 |-19.322225 |     |      |       |   2MASS|19.7 |      |   i|        |      |    |      |                                                    
  84100|           | P10oU5w| CCD|F51 |       |    |          |          |          |    |2015-10-24T05:52:27.264Z|303.663283 |-19.321903 |     |      |       |   2MASS|19.7 |      |   i|        |      |    |      |                                                    
  84100|           | P10oVTm| CCD|F51 |       |    |          |          |          |    |2015-10-25T05:03:58.176Z|303.976967 |-19.293583 |     |      |       |   2MASS|19.5 |      |   i|        |      |    |      |                                                    
  84100|           | P10oVTm| CCD|F51 |       |    |          |          |          |    |2015-10-25T05:19:49.440Z|303.980496 |-19.293272 |     |      |       |   2MASS|19.5 |      |   i|        |      |    |      |                                                    
  84100|           | P10oVTm| CCD|F51 |       |    |          |          |          |    |2015-10-25T05:35:39.840Z|303.984004 |-19.292936 |     |      |       |   2MASS|19.4 |      |   i|        |      |    |      |                                                    
  84100|           | P10oVTm| CCD|F51 |       |    |          |          |          |    |2015-10-25T05:51:31.104Z|303.987554 |-19.292611 |     |      |       |   2MASS|19.5 |      |   i|        |      |    |      |                                                    
  84100|           | WV84FAF| CCD|G96 |       |    |          |          |          |    |2015-11-07T01:34:08.832Z|308.51129  |-18.7395   |     |      |       |   UCAC4|19.8 |      |   V|        |      |    |      |                                                    
  84100|           | WV84FAF| CCD|G96 |       |    |          |          |          |    |2015-11-07T01:41:31.200Z|308.51321  |-18.73922  |     |      |       |   UCAC4|19.8 |      |   V|        |      |    |      |                                                    
  84100|           | WV84FAF| CCD|G96 |       |    |          |          |          |    |2015-11-07T01:48:52.704Z|308.51496  |-18.73886  |     |      |       |   UCAC4|19.7 |      |   V|        |      |    |      |                                                    
  84100|           | WV84FAF| CCD|G96 |       |    |          |          |          |    |2015-11-07T01:56:14.208Z|308.517    |-18.73861  |     |      |       |   UCAC4|19.9 |      |   V|        |      |    |      |                                                    
  84100|           |   84100| CCD|G45 |       |    |          |          |          |    |2016-12-29T06:38:11.328Z| 96.65013  |+15.71839  |     |      |       |  SSTRC4|19.4 |      |   r|        |      |    |      |                                                    
  84100|           |   84100| CCD|G45 |       |    |          |          |          |    |2016-12-29T06:45:39.744Z| 96.64892  |+15.71856  |     |      |       |  SSTRC4|19.4 |      |   r|        |      |    |      |                                                    
  84100|           |   84100| CCD|G45 |       |    |          |          |          |    |2016-12-29T06:53:23.712Z| 96.64746  |+15.71878  |     |      |       |  SSTRC4|19.4 |      |   r|        |      |    |      |                                                    
  84100|           |   84100| CCD|G45 |       |    |          |          |          |    |2016-12-29T07:00:46.080Z| 96.64625  |+15.71903  |     |      |       |  SSTRC4|19.5 |      |   r|        |      |    |      |                                                    
  84100|           | A101z55| CCD|T05 |       |    |          |          |          |    |2017-01-03T10:34:13.152Z| 95.39296  |+15.91714  |     |      |       |   2MASS|19.1 |      |   w|        |      |    |      |                                                    
  84100|           | A101z55| CCD|T05 |       |    |          |          |          |    |2017-01-03T11:01:24.384Z| 95.38854  |+15.91811  |     |      |       |   2MASS|19   |      |   w|        |      |    |      |                                                    
  84100|           | A101z55| CCD|T05 |       |    |          |          |          |    |2017-01-03T11:23:28.032Z| 95.38471  |+15.91883  |     |      |       |   2MASS|18.8 |      |   w|        |      |    |      |                                                    
  84100|           | A101z55| CCD|T05 |       |    |          |          |          |    |2017-01-03T12:08:08.160Z| 95.37704  |+15.91992  |     |      |       |   2MASS|19   |      |   w|        |      |    |      |                                                    
