# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|   0002P| CCD|Q21 |       |    |           |           |           |    |2023-07-24T17:43:09.0Z  | 52.34515  |+27.05601  |0.38  |0.37  |       |   UCAC4|19.3  |0.19  |   V|   UCAC4| 5.5  |0.82  | 0.3|0.23  |K    |                                                   
     2P|   0002P| CCD|Q21 |       |    |           |           |           |    |2023-07-24T17:50:42.8Z  | 52.34853  |+27.05727  |0.2   |0.19  |       |   UCAC4|17.9  |0.12  |   V|   UCAC4| 5.5  |1.51  | 0.3|0.21  |K    |                                                   
     2P|   0002P| CCD|Z10 |       |    |           |           |           |    |2023-07-25T03:11:22Z    | 52.61659  |+27.14366  |0.19  |0.16  |       |   Gaia2|18.9  |0.05  |   G|   Gaia2| 5.8  |1.43  | 420|0.16  |K    |                                                   
     2P|   0002P| CCD|Z10 |       |    |           |           |           |    |2023-07-25T03:26:10Z    | 52.62411  |+27.14595  |0.23  |0.19  |       |   Gaia2|18.8  |0.06  |   G|   Gaia2| 5.8  |1.49  | 420|0.26  |K    |                                                   
     2P| P21Htrm| CCD|F52 |       |    |           |           |           |    |2023-07-28T14:25:54.9Z  | 55.092539 |+27.919284 |0.083 |0.016 |       |  Gaia3E|19.13 |0.07  |  Pw|        |      |1.2   |  45|      |     |                                                   
     2P| P21Htrm| CCD|F52 |       |    |           |           |           |    |2023-07-28T14:31:22.9Z  | 55.095296 |+27.920164 |0.083 |0.022 |       |  Gaia3E|19.12 |0.09  |  Pw|        |      |1.09  |  45|      |     |                                                   
     2P| P21Htrm| CCD|F52 |       |    |           |           |           |    |2023-07-28T14:36:50.8Z  | 55.098076 |+27.921022 |0.046 |0.022 |       |  Gaia3E|19.15 |0.05  |  Pw|        |      |1.34  |  45|      |     |                                                   
     2P| P21Htrm| CCD|F52 |       |    |           |           |           |    |2023-07-28T14:42:21.7Z  | 55.10087  |+27.921894 |0.04  |0.011 |       |  Gaia3E|19.22 |0.04  |  Pw|        |      |1.44  |  45|      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2023-07-28T17:29:49.920Z| 55.18671  |+27.94778  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2023-07-28T17:45:36.864Z| 55.19492  |+27.95011  |      |      |       |  GSCACT|16    |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|Q21 |       |    |           |           |           |    |2023-07-29T17:56:42.6Z  | 55.94524  |+28.17594  |0.28  |0.29  |       |   UCAC4|18.5  |0.16  |   V|   UCAC4| 5.5  |1.25  | 0.5|0.3   |K    |                                                   
     2P|   0002P| CCD|Q21 |       |    |           |           |           |    |2023-07-29T18:15:00.7Z  | 55.95524  |+28.17919  |0.43  |0.41  |       |   UCAC4|17.9  |0.15  |   V|   UCAC4| 5.5  |1.5   | 0.6|0.24  |K    |                                                   
     2P|   0002P| CCD|P87 |       |    |           |           |           |    |2023-07-29T18:32:17.088Z| 55.96375  |+28.18192  |      |      |       |   Gaia2|14.4  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|P87 |       |    |           |           |           |    |2023-07-29T18:45:35.424Z| 55.97092  |+28.18397  |      |      |       |   Gaia2|      |      |    |        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2023-08-05T03:08:06.691Z| 61.05558  |+29.61072  |      |      |       |  Gaia3E|17.8  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2023-08-05T03:27:25.834Z| 61.06767  |+29.61367  |      |      |       |  Gaia3E|18.3  |      |   G|        |      |      |    |      |K    |                                                   
     2P| A10WbGF| CCD|T05 |       |    |           |           |           |    |2023-08-05T14:11:30.70Z | 61.45152  |+29.71425  |0.391 |0.391 |       |   Gaia2|18.19 |0.101 |  Ao|        |      |0.996 |    |      |     |atlas_T05_full/T8424825/D1001383303                
     2P| A10WbGF| CCD|T05 |       |    |           |           |           |    |2023-08-05T14:16:04.03Z | 61.45443  |+29.7154   |0.481 |0.481 |       |   Gaia2|18    |0.126 |  Ao|        |      |0.9   |    |      |     |atlas_T05_full/T8424825/D1001393464                
     2P| A10WbGF| CCD|T05 |       |    |           |           |           |    |2023-08-05T14:32:27.72Z | 61.46386  |+29.7175   |0.405 |0.405 |       |   Gaia2|18.29 |0.107 |  Ao|        |      |0.971 |    |      |     |atlas_T05_full/T8424825/D1001416098                
     2P| A10WbGF| CCD|T05 |       |    |           |           |           |    |2023-08-05T14:44:56.01Z | 61.47131  |+29.71951  |0.461 |0.461 |       |   Gaia2|18.37 |0.118 |  Ao|        |      |0.928 |    |      |     |atlas_T05_full/T8424825/D1001428491                
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2023-08-06T03:03:59.587Z| 61.9165   |+29.83367  |      |      |       |  Gaia3E|17.4  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2023-08-06T03:16:25.824Z| 61.92371  |+29.83586  |      |      |       |  Gaia3E|17.5  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C95 |       |    |           |           |           |    |2023-08-06T03:28:51.629Z| 61.93129  |+29.8375   |      |      |       |  Gaia3E|17.3  |      |   G|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|I81 |       |    |           |           |           |    |2023-08-08T02:17:59Z    | 63.67029  |+30.27092  |0.06  |0.09  |       |   Gaia2|18.6  |0.09  |   G|   Gaia2| 4.7  |1.11  | 360|0.1   |K    |                                                   
     2P|   0002P| CCD|I81 |       |    |           |           |           |    |2023-08-08T02:24:19Z    | 63.67414  |+30.27159  |0.09  |0.11  |       |   Gaia2|19    |0.12  |   G|   Gaia2| 4.7  |0.94  | 360|0.11  |K    |                                                   
     2P|   0002P| CCD|P87 |       |    |           |           |           |    |2023-08-13T18:24:18.432Z| 69.18575  |+31.49681  |      |      |       |   Gaia2|14.1  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|P87 |       |    |           |           |           |    |2023-08-13T18:35:31.488Z| 69.19421  |+31.49858  |      |      |       |   Gaia2|      |      |    |        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|P87 |       |    |           |           |           |    |2023-08-13T18:45:35.424Z| 69.20137  |+31.49986  |      |      |       |   Gaia2|      |      |    |        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|I81 |       |    |           |           |           |    |2023-08-14T01:40:09Z    | 69.5011   |+31.55916  |0.16  |0.2   |       |   Gaia2|17.7  |0.08  |   G|   Gaia2| 9.9  |1.14  | 120|0.14  |     |                                                   
     2P|   0002P| CCD|Z10 |       |    |           |           |           |    |2023-08-14T02:41:20Z    | 69.54617  |+31.56827  |0.22  |0.18  |       |   Gaia2|17.6  |0.06  |   G|   Gaia2| 5.8  |1.56  | 180|0.28  |K    |                                                   
     2P|   0002P| CCD|Z10 |       |    |           |           |           |    |2023-08-14T02:47:06Z    | 69.55037  |+31.56934  |0.25  |0.21  |       |   Gaia2|18.1  |0.06  |   G|   Gaia2| 5.8  |1.48  | 180|0.27  |K    |                                                   
     2P|   0002P| CCD|Z10 |       |    |           |           |           |    |2023-08-14T02:56:19Z    | 69.55687  |+31.57083  |0.24  |0.19  |       |   Gaia2|17.6  |0.06  |   G|   Gaia2| 5.8  |1.61  | 180|0.26  |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2023-08-14T03:11:07.008Z| 69.56737  |+31.57281  |      |      |       |   UCAC4|18.1  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2023-08-14T03:20:05.280Z| 69.57371  |+31.5745   |      |      |       |   UCAC4|18.6  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|I81 |       |    |           |           |           |    |2023-08-15T01:08:51Z    | 70.5374   |+31.76109  |0.13  |0.14  |       |   Gaia2|17.6  |0.11  |   G|   Gaia2| 9.9  |1.56  | 480|0.15  |K    |                                                   
